conv_id,emotion,kor_emotion,context,kor_context,factor
hit:11065_conv:22131,embarrassed,당황스러운,I fell getting outta my car yesterday.,어제 차에서 내리다가 넘어졌어요.,어제 차에서 내리다가 넘어졌어요.
hit:11070_conv:22140,excited,흥분한,im so excited my birthday was this last weekedn,지난주에 내 생일이 너무 들떠서,내 생일이
hit:11071_conv:22143,prepared,준비된,In the winter months its hard to stay ready for emergency needs in storms.,겨울철에는 폭풍우가 치는 비상 상황에 대비하기가 어렵습니다.,비상 상황에
hit:11074_conv:22149,sad,슬픈,I got some bad news today. It has made me feel down and depressed.,오늘 안좋은 소식을 가지고 왔습니다. 그것은 나를 우울하고 우울하게 만들었다.,안좋은 소식을
hit:11083_conv:22166,afraid,두려워하는,I went to a haunted house for halloween.,나는 할로윈에 유령의 집에 갔다.,할로윈에 유령의 집에 갔다.
hit:11088_conv:22177,embarrassed,당황스러운,Once I forgot to pick up my daughter from girl scout meeting. I completely spaced out! I felt so bad!,한 번은 걸스카우트 모임에서 딸을 데리러 오는 것을 잊었습니다. 완전히 자리를 비웠어요! 기분이 너무 나빴어!,걸스카우트 모임에서 딸을 데리러 오는 것을 잊었습니다.
hit:11090_conv:22180,sentimental,감상적인,Big family dinner tonight and we were looking at family pictures remembering the past,오늘밤 대가족 저녁식사를 하며 과거를 회상하며 가족사진을 보며,대가족 저녁식사를 하며###가족사진을 보며
hit:11097_conv:22195,surprised,놀란,My coworkers all went together and gave me an expensive gift card.,동료들이 다 같이 가서 값비싼 상품권을 주었습니다.,값비싼 상품권을 주었습니다.
hit:11112_conv:22224,embarrassed,당황스러운,"I was at the store the other day, and the floor was wet but I didn't realize it. I slipped and fell and basically threw the items that I was holding.",요전날 매장에 갔는데 바닥이 젖어있었는데 몰랐네요. 나는 미끄러져 넘어지고 기본적으로 내가 들고 있던 물건을 던졌습니다.,미끄러져 넘어지고 기본적으로 내가 들고 있던 물건을 던졌습니다.
hit:11122_conv:22244,sentimental,감상적인,Seeing my old friend and talking about old basketball games we used to play made me miss the old days.,옛 친구를 만나며 옛날 농구를 하며 옛날이 그리워집니다.,옛 친구를###옛날 농구를 하며
hit:11125_conv:22251,embarrassed,당황스러운,When I was younger I used to steal from my dad's wallet. I feel so bad about that now.,어렸을 때 아버지 지갑에서 물건을 훔쳤습니다. 나는 지금 그것에 대해 매우 기분이 나쁘다.,아버지 지갑에서 물건을 훔쳤습니다.
hit:11132_conv:22264,caring,돌보는,My daughter always hugs me before I leave for work. She's so nice and thoughtful.,제 딸은 제가 출근하기 전에 항상 저를 안아줍니다. 그녀는 정말 착하고 사려깊습니다.,제 딸은
hit:11140_conv:22280,afraid,두려워하는,"I'm not a big fan of water, like oceans, lakes, or rivers. Recently my husband's family invited us for a weekend at their cabin which is on a lake. They have a pontoon so I thought we'd just fish and hang out. My husband made me get in the water. I was so terrified something was going to eat me.","나는 바다, 호수, 강과 같은 물을 좋아하지 않습니다. 최근에 남편의 가족이 주말에 호수에 있는 오두막으로 우리를 초대했습니다. 나는 우리가 단지 낚시를 하고 놀고 있을 것이라고 생각했을 정도로 그들은 철주를 가지고 있다. 남편은 나를 물에 빠뜨렸다. 무엇인가가 나를 잡아먹을까 겁이 났다.",남편은 나를 물에 빠뜨렸다.
hit:11157_conv:22315,embarrassed,당황스러운,I lost my girlfriend to suicide. I wish I could have done something to stop it from happening.,여자친구를 자살로 잃었습니다. 그런 일이 일어나지 않도록 조치를 취했으면 좋겠습니다.,여자친구를 자살로 잃었습니다
hit:11188_conv:22376,content,만족하는,"Yesterday, everything seemed to go my way. I spent a lot of time just reading and enjoying the day. You could say I was content.",어제는 모든 것이 내 뜻대로 되는 것 같았습니다. 나는 단지 하루를 읽고 즐기면서 많은 시간을 보냈다. 만족스러웠다고 할 수 있습니다.,어제는 모든 것이 내 뜻대로 되는 것 같았습니다
hit:11197_conv:22395,caring,돌보는,"I work as a Paramedic and so I run on many different patients each shift. Each patient I run on, I always try to treat them as if they were my grandmother.",저는 구급대원으로 일하기 때문에 매 교대마다 많은 다른 환자들을 돌보고 있습니다. 나는 환자 한 명 한 명을 항상 할머니처럼 대하려고 노력합니다.,환자 한 명 한 명을
hit:11199_conv:22399,sentimental,감상적인,My first dog was the greatest dog ever. Just thinking about her makes me smile.,내 첫 번째 개는 가장 위대한 개였습니다. 그녀를 생각하는 것만으로도 미소가 지어집니다.,내 첫 번째 개는
hit:11225_conv:22451,surprised,놀란,I found out that my little sister is going to name her son after me!,나는 내 여동생이 내 이름을 따서 그녀의 아들 이름을 지을 것이라는 것을 알았다!,내 여동생이 내 이름을 따서 그녀의 아들 이름을 지을 것이라는 것을
hit:11226_conv:22452,excited,흥분한,Our son is in the Army and stationed in another state. He will be coming to visit us next month on his leave.,우리 아들은 군대에 있고 다른 주에 주둔하고 있습니다. 그는 다음 달 휴가로 우리를 방문할 것입니다.,우리 아들은###다음 달 휴가로 우리를 방문할 것입니다.
hit:11227_conv:22455,disappointed,실망한,took my cat for a walk and he got lost,고양이를 산책시키다가 길을 잃었어요,길을 잃었어요
hit:11230_conv:22460,afraid,두려워하는,I was reallt nervous about my first date with my girlfriend because it had been a long time since I'd dated anyone.,나는 누군가와 사귄 지 오래 된 일이었기 때문에 여자 친구와의 첫 데이트에 정말 긴장했습니다.,여자 친구와의 첫 데이트에
hit:11231_conv:22463,afraid,두려워하는,So the president of the school's pto and I don't get along. It makes having to go to this meeting today hard.,그래서 학교의 회장과 나는 사이가 좋지 않습니다. 오늘 회의에 참석해야 하는 번거로움이 있습니다.,회의에 참석해야 하는
hit:11234_conv:22468,hopeful,희망에 찬,I planted vegetables in my garden. I can't wait until they sprout!,나는 정원에 채소를 심었다. 싹이 날 때까지 기다릴 수 없어요!,싹이 날 때까지
hit:11245_conv:22490,afraid,두려워하는,I was shocked and scared when our car's hazard lights weren't working. It was the middle of the night and we were stuck in the middle of the freeway.,나는 우리 차의 비상등이 작동하지 않을 때 충격을 받고 무서웠다. 한밤중이었고 우리는 고속도로 한가운데에 갇혔습니다.,우리 차의 비상등이 작동하지 않을 때
hit:11274_conv:22548,trusting,신뢰하는,Every day I am faithful to my husband,매일 나는 남편에게 충실하다,남편에게
hit:11288_conv:22576,content,만족하는,I just finished eating a fantastic meat loaf. I've been cooking a lot lately and am pleased with my results.,방금 환상적인 고기 덩어리를 먹었습니다. 나는 최근에 많은 요리를 했고 결과에 만족합니다.,고기 덩어리를
hit:11291_conv:22582,sentimental,감상적인,I was watching videos of Aretha Franklin on television and it made me think back to when my mother would listen to her albums when I was young.,나는 텔레비전에서 Aretha Franklin의 비디오를 보고 있었고 그것은 내가 어렸을 때 어머니가 그녀의 앨범을 들었을 때를 생각하게 했습니다.,Aretha Franklin의 비디오를
hit:11305_conv:22610,content,만족하는,I was recently promoted at work,나는 최근 직장에서 승진했다,승진했다
hit:11307_conv:22615,jealous,질투하는,My sister went to the movie with my best friend instead of me.,언니는 내 대신 가장 친한 친구와 함께 영화에 갔다,언니는 내 대신 가장 친한 친구와 함께 영화에 갔다
hit:11314_conv:22629,joyful,즐거운,I was thrilled when I got the chance to attend a Tony Bennett concert in April. He is 92!,4월에 토니 베넷 콘서트에 참석할 기회가 생겼을 때 감격했습니다. 그는 92입니다!,토니 베넷 콘서트에 참석할 기회가 생겼을 때
hit:11322_conv:22645,anticipating,기대하는,I have a big presentation at work,직장에서 큰 발표가 있습니다,큰 발표가 있습니다
hit:11326_conv:22652,hopeful,희망에 찬,My husband might get transferred to a new position and we might get to move closer to family.,남편이 새로운 직책으로 옮겨지고 우리는 가족과 더 가까워질 수 있습니다.,우리는 가족과 더 가까워질 수 있습니다.
hit:11342_conv:22685,afraid,두려워하는,I was driving on the road one day and I saw a man hit a dog.,어느 날 도로를 달리던 중 한 남자가 개를 때리는 것을 보았다.,한 남자가 개를 때리는 것을 보았다
hit:11350_conv:22700,disappointed,실망한,I bought a 50-50 raffle ticket at the fair the other night. My number was one away from the winning number.,나는 지난 밤 박람회에서 50-50 복권을 샀다. 내 번호는 당첨 번호에서 1번 떨어져 있었습니다.,내 번호는 당첨 번호에서 1번 떨어져 있었습니다.
hit:11392_conv:22785,embarrassed,당황스러운,when i seen my friends for the first time in 5 years,5년 만에 친구들을 처음 봤을 때,5년 만에 친구들을 처음 봤을 때
hit:11396_conv:22792,lonely,외로운,"I work from home now, and at times its so quiet, I wish i had the company of coworkers to talk to.",지금은 재택근무를 하고 있는데 가끔 너무 조용해서 동료들과 이야기할 수 있는 시간이 있었으면 합니다.,가끔 너무 조용해서
hit:11397_conv:22794,sad,슬픈,"When I moved, I had to leave my dog behind that I got when my father died.",이사할 때 아버지가 돌아가셨을 때 물려준 강아지를 두고 가야 했습니다.,이사할 때 아버지가 돌아가셨을 때 물려준 강아지를 두고 가야 했습니다.
hit:11409_conv:22818,angry,화난,My sister can really get on my nerves. She stole money from me again.,내 여동생은 정말 신경을 곤두세울 수 있다 그녀는 다시 나에게서 돈을 훔쳤다,내 여동생은###다시 나에게서 돈을 훔쳤다
hit:11420_conv:22840,trusting,신뢰하는,"I admire Shakespeare a lot. I read hamlet, romeo and Juliet and Macbeth too. I feel I am very much devoted to him.","저는 셰익스피어를 많이 존경합니다. 햄릿, 로미오, 줄리엣, 맥베스도 읽었다. 나는 그에게 매우 헌신적이라고 느낀다.",셰익스피어를
hit:11429_conv:22858,afraid,두려워하는,I was in my car and got stuck in traffic. everyone was honking and it was kinda scary.,나는 차 안에 있었고 교통 체증에 걸렸다. 모두가 경적을 울리고 약간 무서웠습니다.,모두가 경적을 울리고
hit:11429_conv:22859,disappointed,실망한,"After Hurricane Irma hit my town, I walked through the empty streets and saw windows shattered, trees on the floor, and debris everywhere","허리케인 어마가 우리 마을을 강타한 후, 나는 텅 빈 거리를 걸었고 창문이 부서지고 바닥에 나무가 있고 곳곳에 잔해가 있는 것을 보았습니다.",창문이 부서지고 바닥에 나무가 있고 곳곳에 잔해가 있는 것을 보았습니다.
hit:11430_conv:22861,afraid,두려워하는,I was getting out of my car late at night. and my husband hide in the shadows to scare me,나는 밤늦게 차에서 내리고 있었다 그리고 남편은 나를 겁내기 위해 그림자 속에 숨어 있다,남편은 나를 겁내기 위해 그림자 속에 숨어 있다
hit:11446_conv:22893,trusting,신뢰하는,In my first year as major accounts manager there was a shakeup at the company. Even though peoples jobs were not for certain at the time I chose to not accept a job offer from a competitor.  My parents always told me you leave with who you went to the dance with.,주요 계정 매니저로서의 첫해에는 회사에서 정체가 있었다. 당시 일자리가 확실하지 않았음에도 경쟁사로부터 취업 제안을 받아들이지 않기로 선택했다. 부모님께서는 언제나 당신이 누구와 함께 춤을 추러 가셨는지 말씀하셨습니다.,경쟁사로부터 취업 제안을 받아들이지 않기로 선택했다
hit:11452_conv:22904,proud,자랑스러운,My brother graduated from medical school. it was huge for my family,우리 형은 의대를 졸업했다 우리 가족에게는 엄청난 일이었다,우리 형은 의대를 졸업했다
hit:11458_conv:22917,content,만족하는,"Work and family life are running smooth and I am so content right now, everything is going well",일과 가정생활이 순조롭게 진행되고 있으며 지금 매우 만족하고 있습니다. 모든 일이 순조롭게 진행되고 있습니다,일과 가정생활이 순조롭게 진행되고 있으며
hit:11467_conv:22934,afraid,두려워하는,I was at the store and the salesman was really pushy.,나는 가게에 있었고 판매원은 정말로 엄했다.,판매원은 정말로 엄했다.
hit:11476_conv:22953,afraid,두려워하는,"Last Halloween, I went to a haunted house. It was the scariest one I have ever been to. It was very realistic.",지난 할로윈에 나는 유령의 집에 갔다. 내가 가본 것 중 가장 무서웠다. 매우 현실적이었습니다.,유령의 집에 갔다
hit:11481_conv:22962,embarrassed,당황스러운,I was running and fell flat on my face. i think a lady saw it happen,뛰다가 얼굴에 엎어졌다. 나는 그 여자가 그 일을 본 것 같아요,뛰다가 얼굴에 엎어졌다
hit:11488_conv:22976,disappointed,실망한,I had my hopes up to win a sweet contract I bid on.  They chose someone else for the project.  I really wanted that project.,나는 내가 입찰한 달콤한 계약을 따낼 수 있다는 희망을 가지고 있었습니다. 그들은 프로젝트를 위해 다른 사람을 선택했습니다. 나는 그 프로젝트를 정말로 원했다.,프로젝트를 위해 다른 사람을 선택했습니다
hit:11490_conv:22980,embarrassed,당황스러운,I accidentally hit on a married woman yesterday. She was quite upset.,어제 실수로 유부녀를 때렸습니다. 그녀는 상당히 화가 났습니다.,실수로 유부녀를 때렸습니다.
hit:11492_conv:22985,afraid,두려워하는,I went to go buy a car at a dealership and felt i was being taken advantage of.,나는 대리점에 차를 사러 갔고 내가 이용당하고 있다는 느낌을 받았습니다.,내가 이용당하고 있다는 느낌을 받았습니다.
hit:11499_conv:22998,angry,화난,"When I got back from vacation, most of my garden was dead. My dad promised me he would water it!","내가 휴가에서 돌아왔을 때, 내 정원의 대부분은 죽어 있었다. 아빠가 물을 주겠다고 약속했어요!","내가 휴가에서 돌아왔을 때, 내 정원의 대부분은 죽어 있었다"
hit:11527_conv:23054,angry,화난,"I had seven fishes in my aquarium, came from work and saw that current went out and five of the fishes died.","내 수족관에 7마리의 물고기가 있었는데, 직장에서 와서 전류가 나가서 5마리의 물고기가 죽은 것을 보았습니다.",5마리의 물고기가 죽은 것을 보았습니다.
hit:11537_conv:23074,caring,돌보는,My puppy fell off the couch and hurt his paw.,내 강아지가 소파에서 떨어져 발목을 다쳤다,내 강아지가 
hit:11541_conv:23082,jealous,질투하는,My step daughter bought a brand new car. It's one of my favorites . I love a lexus.,의붓딸이 새 차를 샀습니다. 그것은 내가 가장 좋아하는 것 중 하나입니다. 나는 렉서스를 사랑한다.,의붓딸이 새 차를 샀습니다
hit:11550_conv:23101,caring,돌보는,I take my family to the local soup kitchen to volunteer a couple saturdays a month and we really enjoy helping.,나는 한 달에 토요일에 부부가 자원봉사를 하기 위해 가족을 현지 수프 주방으로 데려가 정말 도움을 주는 것을 즐긴다.,자원봉사를 하기 위해
hit:11551_conv:23103,content,만족하는,We just had our third kid and I think I'm good with just these three.,우리는 막 세 번째 아이를 낳았고 나는 이 세 아이만 가지고도 괜찮은 것 같아요.,세 아이만 가지고도
hit:11556_conv:23112,caring,돌보는,My husband was sick with a really bad cold. I took care of him the whole time he was sick.,남편은 정말 심한 감기에 걸렸습니다. 나는 그가 아플 때 내내 그를 돌보았다.,남편은
hit:11556_conv:23113,trusting,신뢰하는,I trusted my mom to help me when things went wrong with my husband but she let me donw.,나는 남편에게 문제가 생겼을 때 엄마가 도와줄 거라고 믿었지만 그녀는 나를 포기했다.,엄마가 도와줄 거라고
hit:11559_conv:23118,sad,슬픈,My 10 year old cat is starting to get sick a lot. I'm worried about her.,10살짜리 고양이가 많이 아프기 시작하고 있다. 나는 그녀를 걱정하고 있다,10살짜리 고양이가 많이 아프기 시작하고 있다
hit:11561_conv:23122,embarrassed,당황스러운,I dropped the plates when I serving a table.,나는 식탁을 서빙할 때 접시를 떨어뜨렸다.,접시를 떨어뜨렸다
hit:11562_conv:23124,prepared,준비된,"I have a job interview coming up. I've studied the company's history, CEO and mission statement. I think I'm ready!","취업 면접이 다가오고 있습니다. 나는 회사의 연혁, CEO 및 사명 선언문을 공부했습니다. 준비가 된 것 같아요!",취업 면접이
hit:11568_conv:23136,afraid,두려워하는,"I was really late to work the other day, and my car was running on fumes.  I just knew my gas was going to run out before I got there.","요전날 나는 정말 늦게 일했고, 내 차는 매연으로 달렸다. 거기에 도착하기 전에 내 가스가 고갈될 것이라는 것을 알고 있었습니다.",도착하기 전에 내 가스가 고갈될 것이라는 것을
hit:11569_conv:23138,embarrassed,당황스러운,I started a presentation at work and my computer crashed in the middle of it.,직장에서 프레젠테이션을 시작했는데 중간에 컴퓨터가 다운되었습니다.,중간에 컴퓨터가 다운되었습니다.
hit:11570_conv:23140,sentimental,감상적인,"me and my mom have been very sad , every since my brother moved out",나와 엄마는 동생이 이사한 이후로 매우 안타까웠다,동생이 이사한 이후로
hit:11602_conv:23204,sentimental,감상적인,I was going through old photographs and I saw myself as I small child and I started to feel nostalgic.,나는 오래된 사진을 훑어보다가 어렸을 때의 나를 보았고 향수를 느끼기 시작했습니다.,오래된 사진을 훑어보다가
hit:11606_conv:23212,afraid,두려워하는,I am thinking about looking for a new job. I just do not know if I should or not.,나는 새로운 직업을 찾을 생각입니다. 그냥 해야 할지 말아야 할지 모르겠습니다.,새로운 직업을 찾을
hit:11616_conv:23233,impressed,감명받은,I watched a football game last night and saw the most amazing catch.,어젯밤 축구 경기를 보며 가장 놀라운 캐치를 봤다.,가장 놀라운 캐치를 봤다.
hit:11618_conv:23236,anticipating,기대하는,College football officially starts tomorrow.  I can't wait to watch some football.,대학 축구는 내일 공식적으로 시작된다 축구를 좀 보고 싶어서 기다릴 수가 없다.,대학 축구는 내일 공식적으로 시작된다
hit:11620_conv:23240,hopeful,희망에 찬,"After many years of depression, it looks like I am beginning to get better.",수년간의 우울증 끝에 나아지기 시작한 것 같다.,나아지기 시작한 것 같다
hit:11701_conv:23402,surprised,놀란,My coworkers threw me a welcome-back party without telling me.,동료들이 나에게 말하지 않고 환영 파티를 열었습니다.,동료들이 나에게 말하지 않고 환영 파티를 열었습니다.
hit:11704_conv:23409,trusting,신뢰하는,My wife and I have been married 10 years.  I have faith in her that she's loyal.,아내와 저는 결혼한 지 10년이 되었습니다. 나는 그녀가 충성스럽다고 믿습니다.,아내와
hit:11706_conv:23413,jealous,질투하는,My brother bought my dream car.,우리 형은 내 꿈의 차를 샀다,우리 형은 내 꿈의 차를 샀다
hit:11710_conv:23420,disappointed,실망한,I failed my final exam for math last semester. I all set to graduate but now I have to repeat it. Its horrible.,나는 지난 학기 수학 기말고사에 실패했다 나는 모두 졸업할 준비가 됐지만 지금은 반복해야 한다 그것은 끔찍하다,수학 기말고사에 실패했다
hit:11713_conv:23427,afraid,두려워하는,We're going to the amusement park and roller coaster riding tomorrow,우리는 내일 놀이공원과 롤러코스터를 타고 갈 예정이다,놀이공원과 롤러코스터를 타고 갈 예정이다
hit:11734_conv:23468,caring,돌보는,I had to babysit my new born nephew.,나는 새로 태어난 조카를 돌봐야 했다,새로 태어난 조카를
hit:11742_conv:23484,jealous,질투하는,My ex girlfriend was flirting with these guys right in front of me. She loves the attention.,전 여자친구가 바로 앞에서 이 남자들과 바람을 피우고 있었다 그녀는 관심을 사랑한다,전 여자친구가 바로 앞에서 이 남자들과 바람을 피우고 있었다
hit:11743_conv:23487,content,만족하는,My mom made a large meal of my favorite dish.,우리 엄마는 내가 좋아하는 음식을 대량으로 만들었다,우리 엄마는 내가 좋아하는 음식을 대량으로 만들었다
hit:11745_conv:23490,angry,화난,Our home was broken into right after we moved in and I felt this way.,이사온 직후에 저희 집이 뚫렸고 저는 이런 생각이 들었습니다.,저희 집이 뚫렸고
hit:11746_conv:23493,embarrassed,당황스러운,"One time I was on a diet and I ate a whole bag of Hershey's Kisses. They were delicious, but I shouldn't have done it.",한번은 다이어트를 하다가 Hershey's Kisses를 한 봉지 다 먹었습니다. 그들은 맛있었지만 나는 하지 말았어야 했다.,다이어트를 하다가 Hershey's Kisses를 한 봉지 다 먹었습니다.
hit:11752_conv:23504,anticipating,기대하는,Going on vacation to florida soon.  Can't wait.,곧 플로리다로 휴가를 떠난다 기다릴 수 없다,플로리다로 휴가를 떠난다
hit:11773_conv:23546,afraid,두려워하는,Crashing my dirtbike on a gravel road and having to get a drive home with the police. They were kind.,자갈길에서 내 더트 바이크를 충돌시키고 경찰과 함께 집으로 운전해야합니다. 그들은 친절했다.,내 더트 바이크를 충돌시키고
hit:11782_conv:23564,afraid,두려워하는,"I work as a self-employed transcriptionist. I told my client I'd have work done this week, but my university classes also started this week... and things kind of got away from me, and they won't be done. I'm worried he's going to just tell me he'll have someone else do them, and I'll lose his business.",나는 자영업 전사로 일하고 있습니다. 나는 내 고객에게 이번 주에 일을 끝낼 것이라고 말했지만 내 대학 수업도 이번 주에 시작되었습니다. 나는 그가 다른 사람에게 그 일을 하게 할 것이라고 나에게 말할까 봐 걱정된다. 나는 그의 사업을 잃게 될 것이다.,나는 그가 다른 사람에게 그 일을 하게 할 것이라고 나에게 말할까 봐
hit:11782_conv:23565,embarrassed,당황스러운,I can't believe I actually went to work wearing my wife's dress the other day. I knew something was wrong when it felt like I was wrapped like a sausage. Luckily I had a spare suit in my office to change into.,내가 요전날 아내의 드레스를 입고 출근했다는 사실이 믿기지 않는다. 소시지처럼 감싸진 느낌이 들었을 때 뭔가 잘못되었다는 것을 알았습니다. 다행히 사무실에 갈아입을 여벌의 옷이 있었다.,내가 요전날 아내의 드레스를 입고 출근했다는 사실
hit:11787_conv:23575,afraid,두려워하는,I woke up and saw someone staring at me in the middle of the night.,자고 일어났더니 한밤중에 누군가가 나를 쳐다보고 있었다.,한밤중에 누군가가 나를 쳐다보고 있었다.
hit:11797_conv:23595,lonely,외로운,"Spent the entire summer with my long distance girlfriend, and now I'm back at home for university. Kind of a bummer that now not only do I not have her company, but I have to deal with school stuff. From one extreme to the other.",장거리 여자 친구와 여름 내내 보내고 이제 나는 대학을 위해 집으로 돌아왔습니다. 이제 그녀의 회사가 없을 뿐만 아니라 학교 일을 처리해야 하는 것이 안타까운 일입니다. 한 극단에서 다른 극단으로.,나는 대학을 위해 집으로 돌아왔습니다.
hit:11801_conv:23603,angry,화난,"My classmates at university are so gossip-y. They get so catty with one another, and spread rumors behind each other's backs. We're in a small major, so everyone knows everyone in this group of 50 students, and a lot of them dislike each other for no good reason.","우리 대학 동창들은 너무 가십거리가 많다 그들은 서로 너무 고집을 부리며 서로의 등 뒤에 소문이 퍼졌다. 우리는 작은 전공에 있어서 이 학생 50명 모두를 알고 있고, 많은 학생들이 서로를 좋은 이유 없이 싫어하는 경우가 많다.",우리 대학 동창들은 너무 가십거리가 많다
hit:11806_conv:23612,joyful,즐거운,My best friend is coming to visit me tomorrow.  I am so happy to see her.,내일 가장 친한 친구가 나를 찾아올 것이다 그녀를 보게 되어 정말 기쁘다,내일 가장 친한 친구가 나를 찾아올 것이다
hit:11815_conv:23630,afraid,두려워하는,I was starting a new job and could not sleep the night before. I was feeling extremely anxious about the decision to change jobs.,"나는 새로운 일을 시작하고 있었고, 전날 밤 잠을 잘 수가 없었다 나는 일자리를 바꾸기로 한 결정에 매우 불안감을 느끼고 있었다",일자리를 바꾸기로 한 결정에
hit:11819_conv:23639,trusting,신뢰하는,My dog saved my life by scaring away home intruders. i love him so much.,우리 개는 집안 침입자들을 무서워하며 목숨을 구했다 나는 그를 너무 사랑한다.,우리 개는
hit:11820_conv:23641,disgusted,역겨운,I ate deep fried eggplant.  YUCK,나는 튀긴 가지를 먹었다. 왝,튀긴 가지를
hit:11821_conv:23643,disappointed,실망한,I lsot my job and my girl friend broke up with me. Everything is falling apart.,나는 직장을 잃었고 내 여자 친구는 나와 헤어졌다. 모든 것이 무너지고 있습니다.,나는 직장을 잃었고 내 여자 친구는 나와 헤어졌다.
hit:11822_conv:23644,disappointed,실망한,My favorite fish died :(,내가 가장 좋아하는 물고기가 죽었다.,내가 가장 좋아하는 물고기가 죽었다
hit:11824_conv:23648,jealous,질투하는,my brother buying the car i wanted,내가 원하는 차를 사는 동생,내가 원하는 차를 사는 동생
hit:11827_conv:23655,anticipating,기대하는,I can not wait to start my new dream job on Monday.,월요일에 새로운 꿈의 일자리를 시작하기를 기다릴 수가 없다.,월요일에 새로운 꿈의 일자리를 시작하기를
hit:11837_conv:23675,trusting,신뢰하는,My friend is watching my dog for the weekend.  I have faith he will take good care of it.,친구가 주말 동안 개를 지켜보고 있다 나는 그가 그것을 잘 처리할 것이라는 믿음이 있다,친구가
hit:11852_conv:23704,confident,확신하는,I just went cliff diving and I didn't even get nervous.,나는 방금 절벽 다이빙을 갔고 긴장조차하지 않았습니다.,절벽 다이빙을 갔고
hit:11868_conv:23737,disgusted,역겨운,I went into the bathroom and saw that my roommate had forgotten to flush the toilet.,나는 화장실에 갔고 내 룸메이트가 변기 물 내리는 것을 잊어 버린 것을 보았습니다.,내 룸메이트가 변기 물 내리는 것을 잊어 버린 것을 보았습니다.
hit:11870_conv:23741,disgusted,역겨운,I saw a cook today not wash his hands after using the restroom.  It was so nasty to see.,나는 오늘 요리사가 화장실을 사용한 후 손을 씻지 않는 것을 보았습니다. 보기가 너무 끔찍했습니다.,요리사가 화장실을 사용한 후 손을 씻지 않는 것을
hit:11878_conv:23756,angry,화난,My new printer gets on my nerves so bad,새 프린터가 신경이 많이 쓰이네요,새 프린터가
hit:11891_conv:23782,afraid,두려워하는,I went outside my house yesterday and there was a big snake in the driveway!,어제 집 밖에 나갔는데 차도에 큰 뱀이 있었어요!,큰 뱀이
hit:11896_conv:23793,anticipating,기대하는,When tax season came I was in a hurry to get mine done. I was looking forward to a big refund.,세금 시즌이 되자 나는 서둘러 세금을 내야 했다. 나는 큰 환불을 기대하고 있었다.,큰 환불을
hit:11921_conv:23842,jealous,질투하는,My dad won the lotto and wouldn't share with me. It was a huge win.,아버지는 로또에 당첨되셨고 나와 함께 나누지 않으셨습니다. 엄청난 승리였습니다.,아버지는 로또에 당첨되셨고 나와 함께 나누지 않으셨습니다
hit:11923_conv:23846,anticipating,기대하는,The time I waited to see if I got accepted in to school. I was so excited.,내가 학교에 입학했는지 확인하기 위해 기다렸던 시간이다. 나는 너무 흥분했다,내가 학교에 입학했는지 확인하기 위해 기다렸던 시간이다
hit:11932_conv:23865,trusting,신뢰하는,"We had a very old dog. He wasn't in any pain, and he was enjoying food and human company just as much as always. When it came time for him to pass away, we laid with him on a blanket on the floor until he was gone.",우리에게는 아주 오래된 개가 있었습니다. 그는 고통이 없었고 언제나처럼 음식과 인간 관계를 즐기고 있었습니다. 그가 죽을 때가 되자 우리는 그가 세상을 떠날 때까지 그와 함께 바닥에 담요를 깔고 누웠습니다.,아주 오래된 개가
hit:11938_conv:23876,disgusted,역겨운,I was watching the news on social media and there was a terrible story on animal abuse. The kind of people that do this just make me sick.,소셜미디어에서 뉴스를 보고 있었는데 동물학대에 대한 끔찍한 이야기가 있었다. 이런 짓을 하는 사람들이 그저 나를 아프게 한다.,동물학대에
hit:11939_conv:23878,angry,화난,i got the wrong item,아이템을 잘못 구했어요,아이템을 잘못 구했어요
hit:11939_conv:23879,caring,돌보는,I was walking alone one night and a puppy started following me. It was so cute. I didnt know what to do.,어느 날 밤 혼자 걷고 있었는데 강아지가 따라오기 시작했다. 정말 귀엽다 나는 무엇을 해야 할지 몰랐다,강아지가
hit:11940_conv:23881,embarrassed,당황스러운,took something without paying,지불하지 않고 무언가를 가져갔다,지불하지 않고 무언가를 가져갔다
hit:11943_conv:23887,anticipating,기대하는,I cant wait till I save enough money to take a trip to Antarctica. Its been a dream of mine.,남극으로 여행을 가기에 충분한 돈을 모을 때까지 기다릴 수 없습니다. 그것은 내 꿈이었습니다.,남극으로 여행을 가기에 충분한 돈을 모을 때까지
hit:11960_conv:23921,afraid,두려워하는,I'm edgy about the last half of this year. I'm having rough financial times.,나는 올해의 마지막 절반에 대해 초조합니다. 재정적으로 힘든 시간을 보내고 있습니다.,재정적으로 힘든 시간을 보내고 있습니다
hit:11961_conv:23923,trusting,신뢰하는,I started learning free climbing without ropes from a professional!  I hope he really knows what he is doing!,전문가에게 로프 없이 프리클라이밍을 배우기 시작했습니다! 그가 하고 있는 일을 정말로 알고 있기를 바랍니다!,전문가에게
hit:11962_conv:23925,angry,화난,I am so mad I can't play soccer this season.,올 시즌 축구를 못 할 정도로 화가 나 있다.,올 시즌 축구를 못 할 정도로
hit:11970_conv:23940,trusting,신뢰하는,I've always been loyal to my wife and children. They're my whole world.,나는 항상 아내와 아이들에게 충실했습니다. 그들은 내 세상의 전부입니다.,아내와 아이들에게
