conv_id,emotion,kor_emotion,context,kor_context,factor
hit:8285_conv:16571,anticipating,기대하는,I have a dentist appointment next week. I am not looking forward to it. I don't want to go!,나는 다음 주에 치과 예약을 하고 있다 그것을 기대하지 않는다 가고 싶지 않아!,치과 예약을
hit:8286_conv:16573,excited,흥분한,Super happy to have a new puppy in the house. It's been a VERY long time since I have taken care of a newborn puppy!,집에 새 강아지가 생겨서 너무 기쁩니다. 갓 태어난 강아지를 돌본지가 정말 오랜만이에요!,새 강아지가 생겨서
hit:8287_conv:16575,caring,돌보는,I bought my partner some socks today. He hasn't been that good lately but he is trying to be better and I know he needs socks.,"나는 오늘 파트너에게 양말을 몇 개 샀다 그는 요즘 그렇게 좋지 않았지만 더 나아지려고 노력하고 있고, 양말이 필요하다는 걸 알고 있다.",파트너에게
hit:8288_conv:16577,joyful,즐거운,So happy I got my momma dog a new bed today. I had to go to a few different stores. They normally have a ton at the stores I go too but somehow when I need one they are out!,"오늘 엄마 강아지에게 새 침대를 준 게 너무 행복해 나는 여러 가지 다른 가게에 가야 했다 그들은 보통 내가 가는 가게에 톤을 가지고 있지만, 어떻게 하면 그들이 나가야 할지 모르겠다!",엄마 강아지에게 새 침대를 준 게
hit:8290_conv:16580,angry,화난,I'm pretty upset I got a flat on the way to work today.  I was late and I'm down 200 dollars.,나는 오늘 출근길에 아주 화가 났다 나는 늦었고 200달러가 떨어졌다,늦었고 200달러가 떨어졌다
hit:8291_conv:16582,proud,자랑스러운,Proud of my son for scoring two goals in his soccer game this weekend.  He's very athletic,이번 주말 축구 경기에서 두 골을 넣은 아들이 자랑스럽다. 그는 매우 운동적이다,축구 경기에서 두 골을 넣은 아들이
hit:8291_conv:16583,embarrassed,당황스러운,My mom was arrested when I was a kid. It was pretty shameful on me and my family,엄마는 내가 어렸을 때 체포되었다 나와 우리 가족에게 상당히 부끄러웠다,엄마는 내가 어렸을 때 체포되었다
hit:8293_conv:16587,joyful,즐거운,I was happy to go on a trip for my birthday,내 생일에 여행을 갈 수 있어서 행복했어,내 생일에 여행을 갈 수 있어서
hit:8295_conv:16591,angry,화난,"At work, a new coworker keep looking at me in weird way. I feel very uncomfortable.",직장에서 새로운 동료가 나를 이상한 시선으로 계속 쳐다본다. 나는 매우 불편함을 느낀다.,새로운 동료가 나를 이상한 시선으로 계속 쳐다본다
hit:8297_conv:16595,caring,돌보는,I recently volunteered at a homeless shelter. It's been one of the most rewarding things I've ever done.,나는 최근에 노숙자 보호소에서 자원 봉사를 했습니다. 내가 한 일 중 가장 보람 있는 일 중 하나입니다.,노숙자 보호소에서 자원 봉사를 했습니다.
hit:8299_conv:16598,proud,자랑스러운,I was given a promotion at work today.,오늘 직장에서 승진했습니다.,승진했습니다
hit:8299_conv:16599,excited,흥분한,I'm excited to play the new World of Warcraft expansion today! It should be really fun!,오늘 새로운 월드 오브 워크래프트 확장팩을 플레이하게 되어 기쁩니다! 정말 재미있어야 합니다!,새로운 월드 오브 워크래프트 확장팩을 플레이하게 되어
hit:8301_conv:16602,disappointed,실망한,I just got word that I did not get the job I really wanted. I thought the interview went well too.,정말 원하는 직장을 얻지 못했다는 소식이 들렸을 뿐이다. 나는 그 인터뷰도 잘 진행됐다고 생각했다,정말 원하는 직장을 얻지 못했다는 소식이
hit:8302_conv:16604,afraid,두려워하는,I have big two month trip coming up. Im getting a little nervous about going.,2달 간의 큰 여행이 다가오고 있습니다. 가는 것에 대해 조금 긴장하고 있습니다.,2달 간의 큰 여행이
hit:8302_conv:16605,afraid,두려워하는,I really like a new perfume that I've tried but it's so expensive I don't know if I should get it,새로 써본 향수가 너무 마음에 드는데 너무 비싸서 사야할지 모르겠네요,새로 써본 향수가###너무 비싸서
hit:8303_conv:16607,hopeful,희망에 찬,I'm really hoping I enjoy this new World of Warcraft expansion as much as I've been excepting to!,이 새로운 월드 오브 워크래프트 확장팩을 지금까지 경험하지 못한 만큼 즐기게 되길 진심으로 바랍니다!,새로운 월드 오브 워크래프트 확장팩을###즐기게 되길
hit:8305_conv:16611,impressed,감명받은,Once I saw 2 men playing basketball and one of them hit a long range 3 pointer,농구를 하는 남자 2명을 본 적이 있는데 한 명이 장거리 3점슛을 쳤다,장거리 3점슛을
hit:8306_conv:16613,angry,화난,A manager I do not like was working at the store I love today. It makes it a bit frustrating to shop there.,오늘은 내가 좋아하는 가게에 내가 싫어하는 매니저가 일하고 있었다. 그곳에서 쇼핑을 하기에는 조금 답답합니다.,내가 싫어하는 매니저가 일하고 있었다.
hit:8307_conv:16614,proud,자랑스러운,I've been training for about 6 years now and I have a better physique now that I'm 30 years old than I did when I was 20!,6년 정도 연습했는데 20살 때보다 30살이 되어서 지금은 체격이 좋아졌어요!,체격이 좋아졌어요!
hit:8308_conv:16616,surprised,놀란,I'm surprised with how clean the house was after I came home from my trip.  My wife is the best!,여행에서 집에 돌아온 후 집이 얼마나 깨끗했는지에 놀랐습니다. 내 아내가 최고야!,집이 얼마나 깨끗했는지에
hit:8308_conv:16617,afraid,두려워하는,I'm moving to a new city and starting a new job in an industry I've never worked in. I'm both excited and nervous at the same time.,저는 새로운 도시로 이사를 다니며 한 번도 해본 적이 없는 업계에서 새로운 일을 시작합니다. 설레기도 하고 긴장되기도 합니다.,한 번도 해본 적이 없는 업계에서 새로운 일을 시작합니다
hit:8309_conv:16618,trusting,신뢰하는,A girl tried to kiss me at a party but I refrained. I am in a relationship already.,한 여자가 파티에서 나에게 키스를 하려고 했지만 나는 참았다. 나는 이미 관계에 있습니다.,나는 이미 관계에 있습니다
hit:8310_conv:16620,hopeful,희망에 찬,I just had a great job interview. I think I might get this job. I really want it.,방금 좋은 면접을 봤습니다. 이 직업을 가질 수 있을 것 같아요. 정말 원해요.,이 직업을 가질 수 있을 것 같아요.
hit:8311_conv:16622,jealous,질투하는,I'm jealous with people who have a washer and dryer.  Going to the laundromat stinks!,나는 세탁기와 건조기가 있는 사람들이 부럽다. 세탁소에 가면 냄새가 난다!,세탁기와 건조기가 있는 사람들이
hit:8311_conv:16623,angry,화난,MY daughter knows that I am not paying attention to her yet she is still talking.,내 딸은 내가 그녀에게 관심을 기울이지 않는다는 것을 알고 있지만 여전히 이야기하고 있습니다.,내 딸은###여전히 이야기하고 있습니다
hit:8312_conv:16624,joyful,즐거운,I'm happy when I eat gourmet ice cream,맛있는 아이스크림을 먹으면 기뻐요,맛있는 아이스크림을 먹으면
hit:8312_conv:16625,grateful,고마워하는,"I'm so grateful for video games, they have brought so much joy to my life in stressful moments in life.",나는 비디오 게임에 대해 매우 감사하며 인생의 스트레스가 많은 순간에 내 삶에 많은 기쁨을 가져다주었습니다.,비디오 게임에 대해
hit:8313_conv:16627,embarrassed,당황스러운,"I have social anxiety and today while paying for my groceries, I gave the wrong amount of money to the cashier multiple times in a row.",사회공포증이 있어서 오늘은 장보기를 하다가 계산원에게 잘못된 금액을 여러 번 연속해서 주었습니다.,계산원에게 잘못된 금액을 여러 번 연속해서 주었습니다.
hit:8314_conv:16628,confident,확신하는,I am feeling good about my money making skills. I am powering through and working on normal work then working on my business the rest of the hours in my day.,나는 나의 돈 버는 기술에 대해 기분이 좋다. 나는 전력을 다해 정상적인 업무를 수행하고 있으며 나머지 시간에는 업무에 전념하고 있습니다.,나의 돈 버는 기술에 대해
hit:8315_conv:16630,joyful,즐거운,"Our new baby newborn pup here is getting bigger everyday! I didn't know if he would make it, so it's really sweet and happy to see!",여기 새로 태어난 우리 아기가 나날이 커집니다! 하게 될 줄 몰랐는데 보기만 해도 너무 달달하고 행복해요!,우리 아기가 나날이 커집니다
hit:8316_conv:16633,sentimental,감상적인,Listening to old music on youtube. The early 2000s had the best music.,유튜브에서 오래된 음악을 듣는다 2000년대 초반에는 가장 좋은 음악이 있었다,오래된 음악을 듣는다
hit:8319_conv:16638,excited,흥분한,The new wow expansion just launched.,새로운 와우 확장팩이 출시되었습니다.,새로운 와우 확장팩이 출시되었습니다.
hit:8319_conv:16639,angry,화난,I was sitting in class and people talking behind me made me unable to hear the teacher.,교실에 앉아 있는데 뒤에서 말하는 사람들 때문에 선생님의 말을 들을 수 없었습니다.,뒤에서 말하는 사람들 때문에 선생님의 말을 들을 수 없었습니다.
hit:8320_conv:16640,disgusted,역겨운,I went to a restaurant's bathroom today for lunch and it was absolutely disgusting.  Looked like it hadn't been cleaned in months.,오늘 점심을 먹으러 식당 화장실에 갔는데 정말 역겨웠다. 몇 달 동안 청소되지 않은 것 같았다,식당 화장실에###몇 달 동안 청소되지 않은 것 같았다
hit:8322_conv:16644,afraid,두려워하는,I'm always nervous about public speaking,나는 대중 연설에 항상 긴장한다,대중 연설에
hit:8322_conv:16645,jealous,질투하는,The time my friend got a new pair of shoes that I had been wanting. They were jordans.,친구가 내가 원했던 신발을 새로 받았을 때였다. 그들은 조던이었다,친구가 내가 원했던 신발을 새로 받았을 때였다
hit:8324_conv:16648,hopeful,희망에 찬,I did really well this quarter at work. I should be getting a bonus because of exceeding my goals.,이번 분기에 직장에서 정말 잘했어요. 목표를 초과했기 때문에 보너스를 받아야 합니다.,보너스를 받아야
hit:8324_conv:16649,proud,자랑스러운,My husband got promoted to Lieutenant in the US Navy,남편이 미국 해군 중위로 승진했다,남편이 미국 해군 중위로 승진했다
hit:8325_conv:16650,angry,화난,My moms full coverage insurance won't pay for ANY dental work- So she has had to save $500 per tooth to get them pulled and it's over $800 for each NEW tooth.,저희 엄마는 모든 치과 치료 비용을 전액 보험으로 지불하지 않습니다. 그래서 그녀는 치아를 뽑기 위해 치아당 500달러를 저축해야 했으며 새 치아당 800달러가 넘습니다.,새 치아당 800달러가 넘습니다.
hit:8326_conv:16652,jealous,질투하는,My friend got a bouquet from her boyfriend the other day,내 친구는 전날 남자 친구로부터 꽃다발을 받았습니다.,내 친구는 전날 남자 친구로부터 꽃다발을 받았습니다.
hit:8326_conv:16653,lonely,외로운,My family left on a trip out of the country today.  I am all alone for two weeks.,우리 가족은 오늘 해외 여행을 떠났습니다. 2주 동안 혼자입니다.,우리 가족은 오늘 해외 여행을 떠났습니다
hit:8327_conv:16654,excited,흥분한,I'm excited for school to start and for the kids to get out of my hair for at least some of the day!,나는 학교가 시작되고 아이들이 하루 중 최소한 몇 시간 동안 내 머리에서 벗어날 수 있게 되어 기쁩니다!,학교가 시작되고
hit:8327_conv:16655,sentimental,감상적인,Having this new baby puppy around reminds me of how fragile life is. I remember when my other animals who have passed were babies. Circle of life.,이 새 강아지를 데리고 있는 것은 삶이 얼마나 취약한지를 떠올린다. 지나간 다른 동물들이 아기였을 때를 기억한다. 인생의 순환,새 강아지를 데리고 있는 것은
hit:8328_conv:16656,disappointed,실망한,"I'm disappointed with my new tablet I got, it bugs and restarts like every 30 minutes.  Might need to take it back.",내가 얻은 새 태블릿에 실망했습니다. 버그가 발생하고 30분마다 다시 시작됩니다. 다시 가져와야 할 수도 있습니다.,새 태블릿에###버그가 발생하고 30분마다 다시 시작됩니다
hit:8328_conv:16657,hopeful,희망에 찬,Waiting for the marks back on my math test. I studied quite hard.,수학 시험 점수가 돌아오기를 기다리고 있습니다. 나는 꽤 열심히 공부했다.,수학 시험 점수가 돌아오기를
hit:8330_conv:16660,angry,화난,Customer service sent me two bad vacuums now. Well the second works but the stretcher pole thing that is metal doesn't work right. Sigh..,고객 서비스에서 두 개의 나쁜 진공 청소기를 보냈습니다. 두 번째는 작동하지만 금속인 들것 막대는 제대로 작동하지 않습니다. 한숨을 쉬다..,두 개의 나쁜 진공 청소기를###제대로 작동하지 않습니다.
hit:8330_conv:16661,confident,확신하는,I felt pretty good about this past weekend. I had a date I was looking forward to it,나는 지난 주말에 이 일에 대해 상당히 기분이 좋았다 기대하는 데이트가 있었다,데이트가 있었다
hit:8332_conv:16664,impressed,감명받은,Took an 8 hour flight and was pleasantly surprised that the airline had free movies you could connect your device to and watch!,8시간의 비행을 했고 항공사에 장치를 연결하고 볼 수 있는 무료 영화가 있다는 사실에 즐겁게 놀랐습니다!,장치를 연결하고 볼 수 있는 무료 영화가 있다는 사실에
hit:8333_conv:16666,impressed,감명받은,When my daughter ate a food she's never had before for the first time!,딸아이가 처음 먹어본 음식을 먹었을 때!,딸아이가 처음 먹어본 음식을 먹었을 때!
hit:8333_conv:16667,disappointed,실망한,"I was devestated when my grandmother passed away, I could not handle that at all","할머니가 돌아가셨을 때, 나는 그것을 전혀 감당할 수 없었다",할머니가 돌아가셨을 때
hit:8335_conv:16670,proud,자랑스러운,When my friend made a soccer team we both tried out for. We both made it.,내 친구가 축구대표팀을 만들었을 때 우리 둘 다 노력했다 우리 둘 다 만들었다,내 친구가 축구대표팀을 만들었을 때
hit:8335_conv:16671,lonely,외로운,I was very lonely before I met my friends and current girlfriend,친구들과 지금의 여자친구를 만나기 전에는 많이 외로웠어요,친구들과 지금의 여자친구를 만나기 전에는
hit:8337_conv:16674,joyful,즐거운,I had been trying to have a baby for a long time. Suddenly I found out I was pregnant. I was so happy.,나는 오랫동안 아기를 낳으려고 노력했었다 갑자기 내가 임신한 것을 알게 되었다 나는 너무 행복했다,내가 임신한 것을 
hit:8337_conv:16675,embarrassed,당황스러운,The time I broke my mothers favorite vase while playing around it. I didn't mean too.,엄마가 좋아하는 꽃병을 가지고 놀다가 부러졌을 때. 나도 그런 뜻이 아니었어.,엄마가 좋아하는 꽃병을###부러졌을 때
hit:8338_conv:16676,sad,슬픈,My dog snoop died after a long fight with cancer. He was so loved.,내 개가 암과 오랜 싸움을 벌인 뒤 숨졌다 그는 너무 사랑받았다,내 개가 암과 오랜 싸움을 벌인 뒤 숨졌다
hit:8338_conv:16677,hopeful,희망에 찬,I got a call about about an application I put in for a new job today.,오늘 새 직장에 지원한 지원서에 대해 전화를 받았습니다.,새 직장에 지원한 지원서에 대해 전화를 받았습니다.
hit:8339_conv:16679,lonely,외로운,I was very alone before I met my friends and current girlfriend,친구들과 지금의 여자친구를 만나기 전까지 나는 아주 외로웠어,친구들과 지금의 여자친구를 만나기 전까지
hit:8340_conv:16681,afraid,두려워하는,"I'm afraid of my new apartment complex, a lot of sketchy people out at all hours of the day.",나는 새 아파트 단지가 두렵습니다. 하루 종일 많은 사람들이 스케치를 하고 있습니다.,새 아파트 단지가###많은 사람들이 스케치를 하고 있습니다.
hit:8341_conv:16682,angry,화난,"This weekend, a guy totally drunk has hit very badly my car.",이번 주말에 완전히 술에 취한 남자가 내 차를 아주 심하게 들이받았다,완전히 술에 취한 남자가 내 차를 아주 심하게 들이받았다
hit:8341_conv:16683,hopeful,희망에 찬,We have been looking for a house for a few months and finally found one that we love. We put in an offer.,우리는 몇 달 동안 집을 찾고 있었고 마침내 우리가 좋아하는 집을 찾았습니다. 제안을 했습니다.,좋아하는 집을 찾았습니다
hit:8343_conv:16687,afraid,두려워하는,I am not sure about my new job. I was excited but I dont think its right for me,나는 나의 새로운 직업에 대해 확신이 없다. 신났지만 나한테는 안 맞는 것 같아,새로운 직업에 대해###나한테는 안 맞는 것 같아
hit:8344_conv:16689,confident,확신하는,"I think the Eagles can win the superbowl again this year, they are looking really good",올해도 이글스가 슈퍼볼에서 우승할 수 있을 것 같아요.,올해도 이글스가 슈퍼볼에서 우승할 수 있을 것 같아요.
hit:8346_conv:16692,confident,확신하는,I just knew I was going to pass my drivers test for work. I studied hard for it,운전자 시험에 합격할 거라는 걸 알았을 뿐이다. 그것을 위해 열심히 공부했다,운전자 시험에 합격할 거라는 걸
hit:8347_conv:16694,surprised,놀란,it was suprising when i got approved for the week off,일주일 휴가 승인을 받았을 때 놀랐습니다.,일주일 휴가 승인을 받았을 때
hit:8347_conv:16695,afraid,두려워하는,I am going to have a quiet night alone tonight. I cant wait,오늘 밤은 혼자 조용히 밤을 보낼 예정입니다. 기다릴 수 없어,혼자 조용히 밤을 보낼 예정입니다
hit:8348_conv:16697,hopeful,희망에 찬,I do have some faith its going to be a good week. The weather should be nice,나는 그것이 좋은 주가 될 것이라는 믿음이 있다 날씨가 좋아야 한다,날씨가 좋아야 한다
hit:8349_conv:16698,surprised,놀란,My neighbor brought me dinner tonight.,내 이웃이 오늘 밤 저녁 식사를 가져왔다,내 이웃이 오늘 밤 저녁 식사를 가져왔다
hit:8350_conv:16700,hopeful,희망에 찬,"I am thinking the Eagles can repeat this year, I hope so!",올해 이글스가 반복될 수 있다고 생각하고 있어요!,이글스가 반복될 수 있다
hit:8351_conv:16702,angry,화난,My friend got drunk over the weekend and I had to take care of him. It was pretty irritating,친구가 주말에 술에 취해 그를 돌봐야 했다 꽤 짜증나는 일이었다,친구가 주말에 술에 취해 그를 돌봐야 했다
hit:8351_conv:16703,embarrassed,당황스러운,I feel guilty about breaking our television,나는 우리 텔레비전을 깨뜨린 것에 대해 죄책감을 느낀다,텔레비전을 깨뜨린 것에 대해
hit:8352_conv:16704,anticipating,기대하는,I'm looking forward to the future.,나는 미래를 기대한다,미래를
hit:8353_conv:16707,disappointed,실망한,i was crushed when i saw my dog had gotten loose,나는 내 개가 풀려난 것을 보았을 때 뭉개졌다.,내 개가 풀려난 것을 보았을 때
hit:8354_conv:16708,angry,화난,I got pretty mad last week when they did not spray at my apartment. I have bugs now,지난 주에 그들이 내 아파트에 스프레이를 뿌리지 않았을 때 나는 꽤 화를 냈습니다. 나는 지금 버그가있다,내 아파트에 스프레이를 뿌리지 않았을 때
hit:8354_conv:16709,jealous,질투하는,My coworker got the promotion I wanted,동료가 내가 원하는 승진을 했습니다.,동료가 내가 원하는 승진을 했습니다.
hit:8355_conv:16710,afraid,두려워하는,I have first date on Friday and I'm really nervous. I haven't been on a date in a while.,금요일에 첫 데이트가 있는데 정말 떨린다. 한동안 데이트를 안 했어요.,첫 데이트가 있는데
hit:8356_conv:16712,proud,자랑스러운,I'm happy with myself for my commitment to my family.,나는 가족에 대한 헌신에 대해 스스로 만족한다.,가족에 대한 헌신에 대해
hit:8356_conv:16713,joyful,즐거운,I just found out I got into medical school.  I have worked so hard for years just to be able to get accepted,의과대학에 입학했다는 사실을 이제서야 알았다. 인정받기 위해 몇 년 동안 열심히 일했어,의과대학에 입학했다는 사실을
hit:8357_conv:16714,sentimental,감상적인,I found some old pictures from when I was a kid.,어릴적 옛날 사진을 찾았습니다.,어릴적 옛날 사진을 찾았습니다.
hit:8357_conv:16715,angry,화난,i was pissed when i saw my door had been hit,문이 부딪히는 것을 보고 화가 났다,문이 부딪히는 것을 보고
hit:8358_conv:16716,joyful,즐거운,I got pretty happy and content over the weekend. I got to smoke a cigar and read comics,나는 주말 동안 꽤 행복하고 만족스러웠다 시가를 피우고 만화를 읽어야 한다,시가를 피우고 만화를 읽어야 한다
hit:8358_conv:16717,impressed,감명받은,I hired a tree guy to trim some really high branches.  He monkeyed up that tree super fast!  It was amazing to watch!,나는 아주 높은 가지를 다듬기 위해 나무꾼을 고용했습니다. 그는 그 나무를 초고속으로 올라갔습니다! 보는 것은 놀라운 일이었습니다!,나무꾼을###나무를 초고속으로 올라갔습니다
hit:8360_conv:16720,disgusted,역겨운,I ate some bad meat this morning. It made me really sick,오늘 아침에 나쁜 고기를 먹었습니다. 날 정말 아프게 했다,나쁜 고기를 먹었습니다
hit:8361_conv:16722,angry,화난,My dog died and my parents didn't tell me. It was six months ago! They are jerks!,개가 죽었고 부모님은 내게 말하지 않았다 그건 6개월 전이었어! 그들은 바보야!,개가 죽었고 부모님은 내게 말하지 않았다
hit:8362_conv:16725,disgusted,역겨운,"I had cereal for breakfast this morning. It was a brand new box, but when I poured it into my bowl, there were several little live bugs in it.",나는 오늘 아침에 시리얼을 먹었다. 새 상자였는데 그릇에 부어보니 작은 살아있는 벌레가 몇 마리 있었습니다.,작은 살아있는 벌레가 몇 마리 있었습니다.
hit:8363_conv:16726,afraid,두려워하는,"A couple months ago my 60 inch element LED HDTV randomly got white lines all over it while my fiance was at work. I didn't do anything to it at all, it just glitched up by itself and got worse as the night went on. I don't think it can be fixed and I dont want to be blamed for it because I was the only one home!","몇 달 전에 제 약혼자가 일하는 동안 60인치 LED HDTV에 무작위로 흰색 선이 나타났습니다. 나는 그것에 대해 아무 것도 하지 않았고, 그냥 저절로 고장났고 밤이 되면서 더 악화되었습니다. 나는 그것을 고칠 수 있다고 생각하지 않으며 나는 유일한 집이기 때문에 그것을 비난하고 싶지 않습니다!",60인치 LED HDTV에 무작위로 흰색 선이 나타났습니다
hit:8363_conv:16727,afraid,두려워하는,I have to have some medical tests done.  The place that schedules them cannot get me in until September - this is very nerve wracking.,의료 검사를 받아야 합니다. 스케쥴이 잡혀있는 곳은 9월까지 저를 데려갈 수 없습니다. 이것은 매우 신경이 쓰입니다.,스케쥴이 잡혀있는 곳은 9월까지 저를 데려갈 수 없습니다
hit:8364_conv:16728,afraid,두려워하는,I flew for the first time a few months ago in a long time. I was scared just a bit,나는 몇 달 전에 오랜만에 비행기를 처음 탔다. 조금 무서웠어,오랜만에 비행기를 처음 탔다
hit:8364_conv:16729,anticipating,기대하는,I cannot wait for tomorrow! I'm going to my favorite amusement park! I can't wait to ride the rollercoasters!,내일은 기다릴 수 없어! 내가 좋아하는 놀이공원에 갈 거야! 롤러코스터를 타려고 기다릴 수가 없어!,좋아하는 놀이공원에###롤러코스터를 타려고
hit:8365_conv:16730,angry,화난,i was pissed when i saw someone had put a dent in my car door,나는 누군가가 내 차 문에 흠집을 낸 것을 보고 화가 났습니다.,누군가가 내 차 문에 흠집을 낸 것을 보고
hit:8366_conv:16732,caring,돌보는,i really enjoy spending time with my husband,나는 정말 남편과 함께 시간을 보내는 것을 즐긴다,남편과 함께 시간을 보내는 것을
hit:8366_conv:16733,sentimental,감상적인,I had an awesome dog as a kid. He was such a great dog and I miss him.,"나는 어릴 적 멋진 개를 가지고 있었다 그는 정말 훌륭한 개였고, 나는 그를 그리워한다",멋진 개를
hit:8367_conv:16734,surprised,놀란,"My birthday was last week. I thought everyone had forgot about it, but they had actually secretly planned a party for me.",제 생일은 지난주였습니다. 모두가 잊은 줄 알았는데 사실은 나를 위해 비밀리에 파티를 계획한 것이었다.,비밀리에 파티를 계획한 것이었다.
hit:8369_conv:16738,sad,슬픈,I'm a bit down that Fall isn't here yet.,아직 가을이 오지 않았나 하는 아쉬움이 남는다.,아직 가을이 오지 않았나
hit:8370_conv:16740,afraid,두려워하는,"I heard a loud bang outside my house last night, I thought someone was trying to break in.",어젯밤 집 밖에서 큰 소리가 들렸는데 누군가 침입을 시도하는 줄 알았다.,집 밖에서 큰 소리가 들렸는데
hit:8370_conv:16741,impressed,감명받은,They gave me such a big work load today i felt good i fininshed,"그들이 오늘 나에게 그렇게 큰 업무량을 주었는데, 나는 마무리가 잘 됐다",나는 마무리가 잘 됐다
hit:8371_conv:16743,disgusted,역겨운,I just cleaned out under my bed in order to do a bedroom make over and there was so much dust and old stuff under it.,침실을 만들기 위해 방금 침대 밑에서 청소를 했는데 그 밑에 먼지와 낡은 물건이 너무 많았다.,먼지와 낡은 물건이 너무 많았다
hit:8372_conv:16744,excited,흥분한,I have free time today to play some video games,오늘은 비디오 게임을 할 시간이 있다,비디오 게임을 할 시간이 있다
hit:8373_conv:16746,surprised,놀란,I made so much money at my second job this week! I think it was my best week ever!,이번 주에 두 번째 직장에서 너무 많은 돈을 벌었습니다! 나는 그것이 나의 최고의 한 주였다고 생각합니다!,너무 많은 돈을 벌었습니다!
hit:8373_conv:16747,afraid,두려워하는,I have a health check coming up in a week and I'm a bit antsy about it.,일주일 뒤에 건강 검진이 있는데 그것에 대해 약간 짜증이 납니다.,건강 검진이
hit:8374_conv:16748,afraid,두려워하는,i have a doctor's appointment on thursday,목요일에 진료 예약이 있어요,진료 예약이
hit:8375_conv:16750,grateful,고마워하는,"That my youngest, messiest, loudest kids start school tomorrow!",내일 내 막내이자 가장 혼란스러운 아이들이 학교를 시작한다!,아이들이 학교를 시작한다
hit:8375_conv:16751,afraid,두려워하는,i was scared walking home alone the other night,나는 다른 밤에 혼자 집에 걸어가는 것이 무서웠다,혼자 집에 걸어가는 것이
hit:8377_conv:16755,excited,흥분한,I am looking forward to next month. I am excited about the nfl,다음 달을 기대하고 있다 나는 NFL에 흥분하고 있다,NFL에
hit:8378_conv:16756,caring,돌보는,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,요전날 피자집 밖에서 길 잃은 고양이를 발견했습니다. 사랑을 드리고자 집으로 가져왔습니다.,길 잃은 고양이를
hit:8379_conv:16758,proud,자랑스러운,"I made a wooden cup with a lathe the other day. That sounds easy, but using a lathe is really difficult! I really like my wooden cup.",요전날 선반으로 나무컵을 만들었어요. 말은 쉽지만 선반을 사용하는 것은 정말 어렵습니다! 나는 내 나무 컵을 정말 좋아한다.,선반으로 나무컵을 만들었어요
hit:8379_conv:16759,confident,확신하는,"I feel like the Eagles can win the Superbowl this year, I am not sure though",올해 이글스가 슈퍼볼에서 우승할 수 있다는 느낌이 들지만 확실치 않다.,올해 이글스가 슈퍼볼에서 우승할 수 있다는 느낌이 들지만
hit:8380_conv:16760,angry,화난,I ha car trouble over the weekend. It was pretty irritating,나는 주말 동안 차에 문제가 생겼다 꽤 짜증나는 일이었다,차에 문제가 생겼다
hit:8382_conv:16765,impressed,감명받은,My roomate finally graudated with an engineering degree.,제 룸메이트는 마침내 공학 학위를 취득했습니다.,제 룸메이트는 마침내 공학 학위를 취득했습니다.
hit:8383_conv:16767,hopeful,희망에 찬,I hope that my children have better lives than I have had.,내 아이들이 나보다 더 나은 삶을 살기를 바랍니다.,내 아이들이 나보다 더 나은 삶을 살기를
hit:8384_conv:16768,lonely,외로운,I was pretty alone last night. I guess everyone I knew was busy,나는 어젯밤 꽤 혼자 있었다 내가 알고 있던 모든 사람들이 바쁜 것 같다,내가 알고 있던 모든 사람들이 바쁜 것 같다
hit:8384_conv:16769,angry,화난,i was pissed when i saw my gate left open,문이 열려 있는 걸 보고 화가 났다,문이 열려 있는 걸 보고
hit:8385_conv:16771,embarrassed,당황스러운,I did not make it to church yesterday. I still feel bad about it,나는 어제 교회에 가지 못했다 나는 여전히 그것에 대해 안타깝게 생각한다,나는 어제 교회에 가지 못했다
hit:8386_conv:16772,afraid,두려워하는,I watched a scary movie with my boyfriend. Ever since then I have not been able to sleep.,나는 남자친구와 함께 무서운 영화를 봤다 그때부터 잠을 잘 수 없었다,무서운 영화를 
hit:8386_conv:16773,afraid,두려워하는,i have a doctor's appointment today and another on thursday. it's really working my nerves,나는 오늘 의사의 약속이 있고 목요일에 또 다른 약속이 있습니다. 정말 신경이 쓰이는군요,의사의 약속이
hit:8387_conv:16775,surprised,놀란,I was surprised by the weather this morning. I was not expecting sunny,나는 오늘 아침 날씨에 놀랐다 나는 맑은 날씨를 기대하지 않았다,오늘 아침 날씨에
hit:8388_conv:16776,lonely,외로운,I spent a lot of time by myself as a child.,나는 어린 시절 혼자서 많은 시간을 보냈다,나는 어린 시절 혼자서 많은 시간을 보냈다
hit:8388_conv:16777,angry,화난,I left my wallet in my office today.,나는 오늘 사무실에 지갑을 두고 왔다,지갑을 두고 왔다
hit:8389_conv:16778,angry,화난,Someone backed into my car in the parking lot! They didn't even leave a note!,주차장에서 누군가 내 차에 후진했습니다! 그들은 메모도 남기지 않았다!,누군가 내 차에 후진했습니다
hit:8389_conv:16779,angry,화난,i was mad when i saw someone hit my car,누군가가 내 차를 들이받는 것을 보고 화가 났다,누군가가 내 차를 들이받는 것
hit:8390_conv:16781,surprised,놀란,The time my friends threw me a party. It was me birthday!,친구들이 나에게 파티를 열어준 시간. 내 생일이었다!,친구들이 나에게 파티를 열어준
hit:8391_conv:16782,angry,화난,i was pissed when i was told i couldnt leave work on time,제때 퇴근할 수 없다는 말을 듣고 화가 났다,제때 퇴근할 수 없다는 말을 듣고
