conv_id,emotion,kor_emotion,context,kor_context,factor
hit:9362_conv:18725,joyful,즐거운,I was playing with my cat earlier with a laser pointer and he was having such a great time!,앞서 레이저 포인터를 들고 고양이와 놀고 있었는데 그가 정말 즐거운 시간을 보냈다!,레이저 포인터를 들고 고양이와 놀고 있었는데
hit:9367_conv:18734,joyful,즐거운,"I won the lottery, its party time.","나는 복권에 당첨되었다, 그 파티 시간.",복권에 당첨되었다
hit:9368_conv:18737,surprised,놀란,someone almost killed me the other day,전날 누군가가 나를 거의 죽일 뻔했다,전날 누군가가 나를 거의 죽일 뻔했다
hit:9369_conv:18739,surprised,놀란,"I had applied for a new credit card with Chase. And frankly, they approved my application and gave me $8,400 credit line. With my credit score which i knew to be low, i am astonished","나는 체이스에서 새로운 신용카드를 신청했었다. 솔직히 말해서, 그들은 내 지원을 승인했고 나에게 $8,400 크레딧 한도를 주었습니다. 낮을 줄 알았던 내 신용등급에 놀란다",내 신용등급에
hit:9384_conv:18769,angry,화난,"I was in a car accident the other day, and the driver that hit me took off! I was so upset about it. Luckily there is video evidence of it.",요전날 나는 교통사고를 당했는데 나를 치던 운전자는 도주했다! 나는 그것에 대해 너무 화가났다. 다행히 이에 대한 비디오 증거가 있습니다.,나를 치던 운전자는 도주했다!
hit:9396_conv:18792,surprised,놀란,I was unexpectedly gifted a present from my best friend. It was a sweet and nice gesture.,나는 내 가장 친한 친구로부터 뜻밖에 선물을 받았다. 달콤하고 좋은 몸짓이었다.,가장 친한 친구로부터 뜻밖에 선물을 받았다.
hit:9398_conv:18796,jealous,질투하는,I felt bad seeing my ex wife kissing her new husband,전 아내가 새 남편에게 키스하는 모습을 보고 안타까웠다,전 아내가 새 남편에게 키스하는 모습을
hit:9403_conv:18806,prepared,준비된,I read very well for my exams,나는 내 시험을 위해 아주 잘 읽었다,시험을
hit:9414_conv:18828,angry,화난,Really tired of the person in my life continuing to repeat the same mistakes. I don't know how much more I can take of this.,내 인생에서 같은 실수를 계속 반복하는 사람에게 정말 지쳤습니다. 이걸로 얼마나 더 버틸 수 있을지 모르겠네요.,같은 실수를 계속 반복하는 사람에게
hit:9427_conv:18855,disappointed,실망한,I  woke up this morning and found my truck had a flat tire.,오늘 아침에 일어나 보니 내 트럭에 펑크가 났어요.,트럭에 펑크가 났어요.
hit:9428_conv:18856,surprised,놀란,I found my wallet,지갑을 찾았어요,지갑을 찾았어요
hit:9431_conv:18862,confident,확신하는,I just finished a semester of college. I can't wait to get my grades. I know they'll be good.,나는 대학 1학기를 막 마쳤다 나는 성적을 내기를 기다릴 수가 없다 나는 그들이 좋을 거라는 걸 알고 있다,성적을 내기를
hit:9435_conv:18871,sentimental,감상적인,I looked through an old photo album,오래된 사진 앨범을 살펴보았다,오래된 사진 앨범을
hit:9437_conv:18875,content,만족하는,My friend just bought a really nice new house that he can barely afford.  bUt I'm super happy with my humble abode,내 친구는 겨우 살 수 있는 아주 멋진 새 집을 샀습니다. 그러나 나는 나의 겸손한 거처에 매우 행복합니다,나의 겸손한 거처에
hit:9453_conv:18906,caring,돌보는,I am going to help my friend move to his new home.,나는 친구가 새 집으로 이사할 수 있도록 돕겠다,나는 친구가 새 집으로 이사할 수 있도록 돕겠다
hit:9454_conv:18909,excited,흥분한,I got off work at 10am today!  Time to head to the beach.,오늘 오전 10시에 퇴근했어! 해변으로 갈 시간이다,해변으로 갈 시간이다
hit:9473_conv:18947,afraid,두려워하는,In a way I'm scared to show love or get close in a relationship.  I mistook pity and infatuation for love and ended up being miserable.  Am I gonna let that happen again? Hell no,어떤 면에서 나는 사랑을 보여주거나 관계에서 가까워지는 것이 두렵습니다. 연민과 사랑을 사랑으로 착각하고 결국 비참하게 되었습니다. 다시 그런 일이 일어나도록 놔둘까요? 지옥 아니,사랑을 보여주거나 관계에서 가까워지는 것이
hit:9476_conv:18953,lonely,외로운,I am living on my own now. When I get home from work I have no one to talk to,나는 지금 혼자 산다 퇴근하면 아무도 얘기할 사람이 없다,퇴근하면 아무도 얘기할 사람이 없다
hit:9485_conv:18971,surprised,놀란,My sister made me a cake for my birthday! I wasn't expecting that at all,언니가 내 생일에 케이크를 만들어줬어! 나는 전혀 그것을 기대하지 않았다,언니가 내 생일에 케이크를 만들어줬어
hit:9586_conv:19172,embarrassed,당황스러운,"When I was in nursing school, I lost my patient's necklace before her surgery. I felt terrible!",간호학교에 다닐 때 수술을 받기 전에 환자의 목걸이를 잃어버렸습니다. 나는 끔찍하다고 느꼈다!,수술을 받기 전에 환자의 목걸이를 잃어버렸습니다
hit:9589_conv:19178,surprised,놀란,my old babysitter from when I was younger messaged me on Facebook.  Were going on a date this weekend,어렸을 때부터 내 오래된 베이비시터가 페이스북에서 나에게 메시지를 보냈다. 이번 주말에 데이트를 하려고,오래된 베이비시터가 페이스북에서 나에게 메시지를 보냈다.
hit:9596_conv:19193,impressed,감명받은,I went to my nephews basketball game and he was the highest scorer on the team. I had no idea he was that good.,조카들이 농구 경기에 나갔는데 그는 팀에서 가장 높은 득점자였다. 나는 그가 그렇게 좋았다는 것을 몰랐다,조카들이 농구 경기에 나갔는데 그는 팀에서 가장 높은 득점자였다
hit:9603_conv:19207,disappointed,실망한,I couldnt believe that I asked my girlfriend to marry me and she said no.  I was heartbroken,여자친구에게 결혼하자고 했더니 거절을 했다는 게 믿기지 않았다. 나는 마음이 아팠다,거절을 했다는 게 
hit:9607_conv:19214,confident,확신하는,I have been flirting with this girl at work for the past few weeks.  I think she really likes me.  Im going to ask her on a date,나는 지난 몇 주 동안 직장에서 이 여자와 시시덕거렸다. 그녀가 나를 정말 좋아하는 것 같아요. 그녀에게 데이트 신청을 하려고 해요,그녀에게 데이트 신청을 하려고
hit:9609_conv:19218,afraid,두려워하는,"I have a lot of nerves today! I am sick a lot in my health and I can't seem to figure out what sets off my fibro a lot, it gives me anxiety and depression and I am just so overwhelmed with it I don't know what to do anymore!","오늘은 신경이 많아! 나는 건강에 많이 아프고 무엇이 섬유를 자주 발생시키는지 알 수 없어 불안과 우울증을 주고 있고, 그것만으로도 너무 압도적이어서 더 이상 어떻게 해야 할지 모르겠다!","불안과 우울증을 주고 있고, 그것만으로도 너무 압도적이어서"
hit:9623_conv:19246,confident,확신하는,I met this girl on an online dating site.  We are going on a date on saturday.  I think it is going to go well,나는 온라인 데이트 사이트에서 이 소녀를 만났다 우리는 토요일에 데이트할 예정이다 잘 될 것 같아요,토요일에 데이트할 예정이다
hit:9640_conv:19280,hopeful,희망에 찬,There has been this sinkhole in my yard since the hurricane hit last year and it is the cities responsibility to take care of it. I called it in about a week after the hurricane and it is almost a year since then. Yesterday someone came out and marked it with flags and Im certain that means they will begin to work on it soon.,"작년에 허리케인이 강타한 이후로 제 마당에 싱크홀이 생겼고 이를 처리하는 것은 시의 책임입니다. 허리케인이 발생한 지 약 일주일 만에 전화를 걸었고 그로부터 거의 1년이 되었습니다. 어제 누군가가 나와서 깃발로 표시해 놓았는데, 곧 작업을 시작할 것이라는 의미입니다.",작업을 시작할 것이라는
hit:9644_conv:19288,confident,확신하는,"I am figuring out my health issues, I feel through lots of research..I am getting things solved and finally feeling better.","나는 건강 문제를 파악하고 있고, 많은 연구를 통해 느끼고 있다. 일이 해결되고 마침내 기분이 좋아지고 있는 것 같다.",일이 해결되고
hit:9645_conv:19290,sad,슬픈,My dog has cancer. The surgery did not fix it so we have to put her down.,우리 강아지가 암에 걸렸습니다. 수술로 고칠 수 없었으므로 우리는 그녀를 내려놓아야 합니다.,우리 강아지가 암에 걸렸습니다.
hit:9647_conv:19294,sad,슬픈,i was upset when i had to my sons game,아들들 게임을 해야 할 때 나는 화가 났다,아들들 게임을 해야 할 때
hit:9650_conv:19300,disgusted,역겨운,I went out to eat at what used to be my favorite restaurant last weekend. The service was terrible and the food was gross.,나는 지난 주말에 내가 가장 좋아했던 레스토랑에 먹으러 나갔다. 서비스는 끔찍했고 음식은 총체적이었습니다.,서비스는 끔찍했고 음식은 총체적이었습니다.
hit:9656_conv:19312,sad,슬픈,My best friend is moving far away. I am going to be so miserable.,가장 친한 친구가 멀리 이사를 갑니다. 나는 너무 비참할 것이다.,가장 친한 친구가 멀리 이사를 갑니다
hit:9666_conv:19332,trusting,신뢰하는,i knew i shouldnt have trusted my brother with my dog,나는 내 형을 내 개와 함께 믿어서는 안된다는 것을 알고 있었다,내 형을 내 개와 함께 믿어서는 안된다는 것을
hit:9668_conv:19336,angry,화난,My cat wont stop knocking over my plates,내 고양이는 내 접시를 두드리는 것을 멈추지 않을거야,내 고양이는 내 접시를 두드리는 것을 멈추지 않을거야
hit:9673_conv:19347,disappointed,실망한,I asked this girl that I liked out on a date and she said no.  I was sad that it didnt work out,나는 이 여자에게 데이트에서 좋아한다고 물었고 그녀는 아니라고 말했다. 일이 잘 풀리지 않아 슬펐다,일이 잘 풀리지 않아
hit:9686_conv:19373,angry,화난,"I recently purchased a new car, and within the week got rear-ended in traffic",나는 최근에 새 차를 구입했고 일주일 안에 교통 체증이 막혔습니다,교통 체증이 막혔습니다
hit:9690_conv:19381,confident,확신하는,I'm really good at my job. My boss can always count on me to get the job done!,나는 정말 일에 능숙하다 내 상사는 항상 내가 그 일을 끝내라고 믿을 수 있어!,일에 능숙하다
hit:9692_conv:19385,jealous,질투하는,I took the wife to lunch for our anniversary today.  I caught her flirting with the waiter.,나는 그 아내를 오늘 기념일에 점심으로 데려갔다 나는 그녀가 웨이터와 바람을 피웠다,그녀가 웨이터와 바람을 피웠다
hit:9693_conv:19387,joyful,즐거운,My sister just told me that she is having a baby. I'm so excited for her and her husband!,언니가 방금 아기를 낳고 있다고 말했습니다. 그녀와 그녀의 남편이 너무 기대됩니다!,언니가 방금 아기를 낳고 있다고
hit:9703_conv:19407,hopeful,희망에 찬,My husbands open heart surgery for Monday was postponed. We have to deal with Kidney related issues now.,남편이 월요일에 열린 심장 수술이 연기되었습니다. 우리는 지금 신장과 관련된 문제를 다루어야 합니다.,신장과 관련된 문제를 
hit:9718_conv:19436,hopeful,희망에 찬,i am really excited about trying to have a baby with my husband.,남편과 아기를 낳으려고 하는 게 정말 흥미진진하다.,남편과 아기를 낳으려고 하는 게
hit:9723_conv:19446,confident,확신하는,"Before my final exam, I studied very hard. It's on calculus.",기말고사 직전에 열심히 공부했어요. 미적분학에 있습니다.,기말고사 직전에 열심히 공부했어요
hit:9729_conv:19458,jealous,질투하는,Other people always have more food than me.,다른 사람들은 항상 나보다 더 많은 음식을 가지고 있습니다.,다른 사람들은 항상 나보다 더 많은 음식을 가지고 있습니다.
hit:9730_conv:19460,disgusted,역겨운,I had the most horrible lunch yeterday. It was at my favorite place to eat too so I'm even more upset.,나는 어제 가장 끔찍한 점심을 먹었다. 제가 제일 좋아하는 맛집이기도 해서 더 속상했어요.,가장 끔찍한 점심을
hit:9731_conv:19462,caring,돌보는,A Groundhog made his way under my deck and had it's babies.  We were going to call animal control but I decided to wait instead.  After a couple weeks the family left on it's own!,그라운드호그가 내 갑판 아래로 들어와 새끼를 낳았습니다. 우리는 동물 통제 기관에 전화할 예정이었지만 나는 대신 기다리기로 결정했습니다. 몇 주 후에 가족은 혼자 떠났습니다!,대신 기다리기로 결정했습니다
hit:9737_conv:19474,prepared,준비된,I always expect the worst but hope for the best.  That way I'm not devastated when things don't go my way,나는 항상 최악을 예상하지만 최선을 희망합니다. 그렇게 하면 일이 내 뜻대로 되지 않을 때 절망하지 않습니다,최선을 희망합니다
hit:9740_conv:19480,angry,화난,My roommate had sex on my bed. What a jerk!,내 룸메이트는 내 침대에서 섹스를 했다 정말 바보야!,내 룸메이트는 내 침대에서 섹스를 했다
hit:9740_conv:19481,impressed,감명받은,it was impressive seeing someone eat a 3 lbs burger the other day,요전날 누군가가 3파운드 버거를 먹는 것을 보는 것은 인상적이었습니다,3파운드 버거를 먹는 것을
hit:9743_conv:19486,sad,슬픈,My cat got hit by a car. I had just got home from hockey.,내 고양이가 차에 치였다 나는 막 하키에서 집에 왔었다,내 고양이가 차에 치였다
hit:9746_conv:19492,angry,화난,"Nothing gets on my nerves more than stupid stubborn people.  Stupid people still have hope, you can convince them if they are humble enough...but a stupid person with an ego is like trying to wash dishes with cat piss",어리석고 완고한 사람들보다 내 신경을 거슬리는 것은 없습니다. 어리석은 사람은 아직 희망이 있으니 겸손하면 설득할 수 있지만 이기적인 사람은 고양이 오줌으로 설거지를 하는 것과 같다.,어리석고 완고한 사람들보다###이기적인 사람은
hit:9762_conv:19525,embarrassed,당황스러운,Third day of school and we were so late. I felt terrible,개학 3일차 우리는 너무 늦었다. 나는 끔찍하다고 느꼈다,우리는 너무 늦었다
hit:9768_conv:19536,angry,화난,MY new neighbors are so loud. They constantly slam doors all day.,새로운 이웃이 너무 시끄럽습니다. 그들은 하루 종일 끊임없이 문을 닫습니다.,새로운 이웃이 너무 시끄럽습니다
hit:9769_conv:19539,confident,확신하는,i feel so proud of all that my husband and i have accomplished together,남편과 함께 성취한 모든 것이 너무 자랑스럽다,남편과 함께 성취한 모든 것이
hit:9776_conv:19552,prepared,준비된,Packing bags for florida in a couple weeks,플로리다를 위한 가방을 몇 주 만에 포장하는 것,플로리다를 위한 가방을
hit:9779_conv:19559,anticipating,기대하는,Can't wait for the weekend,주말을 기다릴 수 없다,주말을
hit:9790_conv:19581,joyful,즐거운,I just found out my sister is pregnant!  I'm going to be an aunt again!  They've been trying for a while so this is great news.,내 여동생이 임신했다는 걸 방금 알게 됐어! 다시 이모가 될 거야! 그들은 한동안 노력해 왔기 때문에 이것이 좋은 소식이다,내 여동생이 임신했다는 걸
hit:9799_conv:19599,hopeful,희망에 찬,When applying to my favorite university. I have one shot at it.,내가 좋아하는 대학에 지원할 때. 한 번 해볼만 합니다.,좋아하는 대학에 지원할 때.
hit:9802_conv:19605,hopeful,희망에 찬,"I'm always looking forward, never back at my past mistakes...I learn from them but I never wallow in self-pity I strive to do better every day",나는 항상 앞을 내다보고 과거의 실수를 후회하지 않습니다 ... 나는 그들에게서 배우지만 결코 자기 연민에 빠지지 않습니다 나는 매일 더 잘하려고 노력합니다,매일 더 잘하려고 노력합니다
hit:9807_conv:19615,afraid,두려워하는,I'm really scared of going down to my basement. It's so dark down there.,나는 지하실로 내려가는 것이 정말 무서워 저기 너무 어두워요.,지하실로 내려가는 것이
hit:9813_conv:19626,prepared,준비된,We went out shopping for school supplies and backpacks and my two kiddos are get to go!,우리는 학용품과 배낭을 쇼핑하러 갔고 두 아이는 가야합니다!,학용품과 배낭을 쇼핑하러 갔고
hit:9834_conv:19669,anticipating,기대하는,I am ordering a chocolate cake tomorrow. I want to eat the whole thing!,내일 초콜릿 케이크를 주문하고 있습니다 나 전부 먹고 싶어!,초콜릿 케이크를
hit:9837_conv:19675,embarrassed,당황스러운,"When I was kid, I was exhorting money from a kid that lived in my neighborhood. Now, I feel bad about it.",어릴 적 동네에 살던 아이에게서 돈을 빼돌리고 있었다. 이제 나는 그것에 대해 안타까워한다.,어릴 적 동네에 살던 아이에게서 돈을 빼돌리고 있었다
hit:9841_conv:19682,embarrassed,당황스러운,"When I was a teenager, I was exhorting money from kids in my neighborhood. Now, I feel bad about it.",청소년 시절 동네 아이들로부터 돈을 빼돌리고 있었다. 이제 나는 그것에 대해 안타까워한다.,청소년 시절 동네 아이들로부터 돈을 빼돌리고 있었다
hit:9842_conv:19684,lonely,외로운,My husband has been out of town for work for the past few days.  I never realized how much I do not like being alone in the house.,남편은 지난 며칠 동안 직장에 나가 있었습니다. 집에 혼자 있는 것이 얼마나 싫은지 모릅니다.,남편은 지난 며칠 동안 직장에 나가 있었습니다
hit:9859_conv:19719,afraid,두려워하는,Going coaster riding this weekend :/,이번 주말에 코스터를 타고 가는 것은 /,코스터를 타고 가는 것은
hit:9863_conv:19727,angry,화난,My father promised to buy me a car when I graduate from university. He never did.,아버지는 내가 대학을 졸업하면 차를 사주겠다고 약속하셨다. 그는 결코 하지 않았다.,그는 결코 하지 않았다
hit:9871_conv:19742,afraid,두려워하는,Roller coaster riding this weekend,이번 주말 롤러코스터 타기,롤러코스터 
hit:9873_conv:19747,afraid,두려워하는,When my house burned down in middle school. It was in the middle of the night.,중학교 때 집에 불이 났을 때. 한밤중이었다.,집에 불이 났을 때.
hit:9875_conv:19750,excited,흥분한,Waiting for my cake to done. Gonna be yum yum yum!,내 케이크가 완성되기를 기다리고 있습니다. 냠냠냠냠!,내 케이크가 완성되기를
hit:9877_conv:19755,surprised,놀란,it was suprising to see someone eat a 5 lbs burger the other day,요전날 누군가가 5파운드 버거를 먹는 것을 보는 것은 놀라운 일이었습니다.,5파운드 버거를 먹는 것을
hit:9904_conv:19808,angry,화난,My car got towed when I was getting coffee for my boss,사장님을 위해 커피를 마시고 있을 때 내 차가 끌려갔다,내 차가 끌려갔다
hit:9904_conv:19809,confident,확신하는,Have a job interview coming up.  I think i'll do great,면접을 앞두고 있습니다. 나는 내가 잘 할 것이라고 생각한다,면접을###잘 할 것이라고 생각한다
hit:9911_conv:19823,prepared,준비된,Going on a vacation in a couple weeks,몇 주 후에 휴가를 떠난다,휴가를
hit:9930_conv:19860,embarrassed,당황스러운,I really am embarrassed I lied about my weight.,몸무게를 속여서 정말 부끄럽습니다.,몸무게를 속여서
hit:9932_conv:19864,surprised,놀란,I was happy to see my friend got engaged,친구가 약혼한 것을 보고 기뻤다,친구가 약혼한 것을
hit:9943_conv:19886,surprised,놀란,I saw a coyote in the neighbourhood the other day!,요전에 동네에서 코요테를 봤어요!,코요테를
hit:9946_conv:19892,sad,슬픈,My hamster died yesterday. I was so distraught.,내 햄스터가 어제 죽었다. 나는 너무 당황했다.,내 햄스터가 어제 죽었다
hit:9950_conv:19900,afraid,두려워하는,I'm waiting on some test results from the dr and it's taking forever.  Don't they realize that all this waiting is worse than the actual test and result?,나는 박사의 몇 가지 테스트 결과를 기다리고 있으며 영원히 걸릴 것입니다. 그들은 이 모든 기다림이 실제 시험과 결과보다 더 나쁘다는 것을 깨닫지 못합니까?,박사의 몇 가지 테스트 결과를 기다리고 있으며 영원히 걸릴 것입니다.
hit:9953_conv:19906,impressed,감명받은,I ate some Korean food and it was really good!,한식을 좀 먹었는데 정말 맛있었어!,한식을
hit:9966_conv:19932,anticipating,기대하는,I am going to eat at my favorite restaurant tomorrow. I am really looking forward to going.,나는 내일 내가 가장 좋아하는 식당에서 식사를 할 것이다. 정말 기대됩니다.,가장 좋아하는 식당에서 식사를 할 것이다
hit:9971_conv:19943,prepared,준비된,I'm ready to cook tonight!,오늘 밤 요리할 준비가 되어 있어!,요리할 준비가
hit:9983_conv:19966,proud,자랑스러운,I am so happy my son won gold medal in swimming competition.,아들이 수영대회에서 금메달을 따서 정말 행복하다.,아들이 수영대회에서 금메달을 따서
hit:9998_conv:19997,proud,자랑스러운,"At the school honor roll program my niece was given a special recognition award for being such a good helper to her teacher. I thought my heart would burst, I was really feeling it.",학교 명예 프로그램에서 제 조카는 선생님을 잘 도와준 공로로 특별 표창을 받았습니다. 심장 터질 줄 알았는데 정말 실감이 났다.,제 조카는 선생님을 잘 도와준 공로로 특별 표창을 받았습니다
hit:10000_conv:20000,surprised,놀란,My girlfriend got me a toad today! I was so shocked and happy!,내 여자친구가 오늘 나에게 개구리를 얻었어! 나는 너무 충격적이고 행복했다!,개구리를 얻었어
hit:10072_conv:20144,trusting,신뢰하는,I let my boyfriend make all the decisions. He is very calculated and more experienced than me about certain matters.,나는 남자친구가 모든 결정을 내리도록 했다 그는 특정 사항에 대해 나보다 매우 계산적이고 경험이 많다,나는 남자친구가 모든 결정을 내리도록 했다
hit:10090_conv:20180,embarrassed,당황스러운,Last week I ate my husband's leftovers.  It was chicken fettuccini and so good.  I pretended I forgot it was his.,지난 주에 나는 남편의 남은 음식을 먹었습니다. 치킨 페투치니와 너무 맛있었습니다. 나는 그것이 그의 것임을 잊은 척했다.,남편의 남은 음식을 먹었습니다
hit:10114_conv:20228,disgusted,역겨운,I went to make a patty melt today and my bread was rotted. It was really nasty.,나는 오늘 파티를 만들러 갔는데 빵이 엉망이었다 그것은 정말 끔찍했다,빵이 엉망이었다
hit:10119_conv:20239,trusting,신뢰하는,We've moved many times over the past ten years for my husband's job.  It's been hard but worth it!,우리는 지난 10년 동안 남편의 일을 위해 여러 차례 이사했다 힘들었지만 그럴 가치가 있어!,우리는 지난 10년 동안 남편의 일을 위해 여러 차례 이사했다
hit:10121_conv:20243,disappointed,실망한,My heart sank when I heard my favorite teacher from elementary school passed away.,초등학교에서 가장 좋아하는 교사가 세상을 떠났다는 소식을 듣고 마음이 가라앉았다.,초등학교에서 가장 좋아하는 교사가 세상을 떠났다는 소식을
hit:10129_conv:20259,jealous,질투하는,"My brother won a 75"" TV from work yesterday. I bet that will look awesome with Xbox games.",내 동생은 어제 직장에서 75인치 TV를 샀습니다. Xbox 게임에서 멋지게 보일 것입니다.,내 동생은 어제 직장에서 75인치 TV를 샀습니다
hit:10139_conv:20278,lonely,외로운,For a long time I lived out in the middle of nowhere far away from many people. My friends and family were very far away and it felt very overwhelming sometimes.,"오랫동안 나는 많은 사람들과 멀리 떨어진 곳에서 살았다 친구들과 가족들이 아주 멀리 있었고, 때로는 매우 압도적인 느낌이 들었다.",오랫동안 나는 많은 사람들과 멀리 떨어진 곳에서 살았다
hit:10150_conv:20300,prepared,준비된,The new school semester starts in a few days and I have all of my supplies and work ready to go,새 학기가 며칠 후면 시작되고 모든 준비물과 일을 시작할 준비가 되었습니다.,새 학기가
hit:10166_conv:20333,disappointed,실망한,I dropped my chipotle after being hungry for the whole morning,아침 내내 배고파서 치폴레를 떨어뜨렸어,치폴레를 떨어뜨렸어
hit:10168_conv:20336,embarrassed,당황스러운,I had to wear a scratched up pair of old glasses because I broke my other pair.,다른 안경이 부러졌기 때문에 긁힌 오래된 안경을 착용해야 했습니다.,다른 안경이 부러졌기 때문에
hit:10177_conv:20354,trusting,신뢰하는,"When my husband and I were younger and our children were small, we were on really tight budget. One day at church, when it was time to give out tithe, I knew we had only about $40 in our bank account. I wrote a check for $40. I put my faith in God to carry us. Within a few days, I received an unexpected care package from my mother, which included some cash.",남편과 내가 젊고 아이들이 작았을 때 우리는 예산이 매우 빠듯했습니다. 어느 날 교회에서 십일조를 바칠 때 은행 계좌에 40달러밖에 없다는 것을 알았습니다. 나는 $40 수표를 썼다. 나는 우리를 인도해 주실 하나님을 믿는다. 며칠 만에 어머니로부터 약간의 현금이 포함된 예상치 못한 돌봄 패키지를 받았습니다.,우리를 인도해 주실 하나님을 믿는다
hit:10182_conv:20364,trusting,신뢰하는,Once when i was young and i didn't know how to swim I jumped in the pool knowing my dad was watching me.,어렸을 때 아빠가 나를 지켜보고 있다는 것을 알고 수영장에 뛰어들었다.,아빠가 나를 지켜보고 있다는 것을 알고
hit:10188_conv:20376,content,만족하는,When my dog greets me at my door,우리 강아지가 집 앞에서 나를 맞이할 때,강아지가 집 앞에서 나를 맞이할 때
hit:10192_conv:20384,afraid,두려워하는,I use to work on a farm that required me to do a lot of different things. On on day in particular my boss asked me to stick my hand up a cows rear end to check if it was pregnant.,나는 많은 다른 일을 해야 하는 농장에서 일하곤 했습니다. 특히 어느 날 상사가 임신 여부를 확인하기 위해 소의 뒷부분에 손을 내밀어 보라고 했습니다.,소의 뒷부분에 손을 내밀어 보라고 했습니다
hit:10195_conv:20391,disappointed,실망한,"Once I pulled into my drive way and saw that my dog was off the chainand had gotton out of our yard. Something told me to get the dog and put it back on the chain our it was going to end up ran over , well I didn't listen and sure enough my dog was hit by a car shortly afterward and was dead.","한번은 차를 몰고 가다가 개가 사슬에서 떨어져 나와 우리 마당에서 뛰쳐나온 것을 보았습니다. 무언가가 저에게 개를 가져와 체인에 다시 올려놓으라고 했습니다. 우리 개는 결국 넘어질 뻔했습니다. 글쎄요, 저는 제 말을 듣지 않았고 곧 제 개가 차에 치여 죽었습니다.",곧 제 개가 차에 치여 죽었습니다
hit:10198_conv:20396,impressed,감명받은,my friend joined the airforce and became an air traffic controller. Then she got out and became a detective. I'm so proud of her.,제 친구는 공군에 입대하여 항공 관제사가 되었습니다. 그리고 나서 그녀는 밖으로 나와 탐정이 되었다. 그녀가 정말 자랑스럽습니다.,제 친구는 공군에 입대하여 항공 관제사가 되었습니다###밖으로 나와 탐정이 되었다
hit:10199_conv:20399,trusting,신뢰하는,"I was once propositioned to go on a date by a man that knew I was married.  I was not interested in cheating on my husband, and I told him so.",한 번은 내가 결혼했다는 사실을 아는 남자로부터 데이트를 하자고 제안을 받은 적이 있습니다. 나는 남편을 속이는 데 관심이 없었고 남편에게 그렇게 말했습니다.,남편을 속이는 데 관심이 없었고
hit:10201_conv:20403,grateful,고마워하는,I've been wanting to buy a massage table for a while now. My mom gave me a gift card that finally made it possible.,나는 지금 한동안 마사지 테이블을 사고 싶었다 엄마가 마침내 가능하게 한 선물카드를 주셨다.,엄마가 마침내 가능하게 한 선물카드를 주셨다
hit:10204_conv:20408,disgusted,역겨운,My husband's cat pooped and peed in the bathtub today. Why.,남편의 고양이가 오늘 욕조에서 똥을 쌌습니다. 왜.,남편의 고양이가 오늘 욕조에서 똥을 쌌습니다
hit:10205_conv:20410,disappointed,실망한,My friend moved away to Brazil. I was really hoping she'd stay here.,내 친구는 브라질로 이사했다 나는 그녀가 여기 있기를 정말 바랐다,내 친구는 브라질로 이사했다
hit:10210_conv:20420,lonely,외로운,I recently moved to a very small town. It's been really difficult finding friends and making connections.,나는 최근 아주 작은 마을로 이사했다 친구를 찾고 인연을 맺는 것은 정말 어려웠다,나는 최근 아주 작은 마을로 이사했다
hit:10212_conv:20425,angry,화난,my cat still has his claws. He has begun scratching the chair I sit in to get my attention. He is so bad.,내 고양이는 여전히 발톱을 가지고 있습니다. 그는 내 관심을 끌기 위해 내가 앉은 의자를 긁기 시작했습니다. 그는 너무 나빠.,내가 앉은 의자를 긁기 시작했습니다
hit:10248_conv:20497,angry,화난,I got caught by the train and it made me late for work. I was so mad.,나는 기차에 걸려서 일이 늦어졌다 나는 정말 미쳤다,기차에 걸려서 일이 늦어졌다
hit:10256_conv:20512,embarrassed,당황스러운,"I was supposed to order some items online, but got distracted and never made the order.",온라인에서 몇 가지 물건을 주문하려고 했는데 방심해서 주문한 적이 없었다.,방심해서 주문한 적이 없었다
hit:10263_conv:20526,trusting,신뢰하는,"I let a stranger borrow my cellphone to make a phone call, but he ended up dashing off with my phone.",낯선 사람이 전화를 걸기 위해 내 휴대폰을 빌려줬지만 그는 결국 내 전화를 가지고 달려갔다.,낯선 사람이 전화를 걸기 위해 내 휴대폰을 빌려줬지만
hit:10266_conv:20533,embarrassed,당황스러운,"When I was younger, I went through sort of a rebellious phase. Wound up taking my mom's car for a joyride.",어렸을 때 나는 일종의 반항적인 단계를 겪었다. 즐거운 마음으로 엄마의 차를 몰고 다닌다.,일종의 반항적인 단계를 겪었다.
hit:10269_conv:20538,afraid,두려워하는,I've been anxious because I think my new landlords don't approve of dogs in the house I'm renting and I have a dog!,새 집주인이 내가 임대하고 있는 집에 개를 키우는 것을 승인하지 않는 것 같아서 걱정이 되었습니다.,집에 개를 키우는 것을 승인하지 않는 것 같아서
hit:10297_conv:20595,embarrassed,당황스러운,"I misunderstood what someone said to me, I tried to help but in turn it all turned out awkward and the conversation went wrong.","나는 누군가가 나에게 한 말을 오해했고, 나는 도우려고 노력했지만 결과적으로 모든 것이 어색하고 대화가 잘못되었습니다.","누군가가 나에게 한 말을 오해했고,###결과적으로 모든 것이 어색하고 대화가 잘못되었습니다."
hit:10303_conv:20606,joyful,즐거운,I am so happy I just got a new puppy!,새 강아지가 생겨서 너무 기쁩니다!,새 강아지가 생겨서
